image_name;tags
train_dehazed_26534;agriculture clear cultivation primary
train_dehazed_26535;clear primary
train_dehazed_26536;agriculture clear cultivation primary road
train_dehazed_26537;agriculture clear cultivation primary
train_dehazed_26538;clear primary
train_dehazed_26539;cultivation partly_cloudy primary
train_dehazed_26540;cloudy
train_dehazed_26541;cloudy
train_dehazed_26542;clear primary
train_dehazed_26543;agriculture clear primary road
train_dehazed_26544;haze primary
train_dehazed_26545;clear primary road
train_dehazed_26546;agriculture partly_cloudy primary road
train_dehazed_26547;partly_cloudy primary
train_dehazed_26548;clear primary water
train_dehazed_26549;agriculture clear cultivation primary road
train_dehazed_26550;agriculture clear habitation primary water
train_dehazed_26551;clear primary
train_dehazed_26552;agriculture partly_cloudy primary
train_dehazed_26553;clear primary water
train_dehazed_26554;clear primary
train_dehazed_26555;agriculture cultivation habitation partly_cloudy primary road
train_dehazed_26556;cloudy
train_dehazed_26557;clear primary
train_dehazed_26558;cloudy
train_dehazed_26559;clear primary road water
train_dehazed_26560;clear primary road
train_dehazed_26561;agriculture clear primary
train_dehazed_26562;cloudy
train_dehazed_26563;partly_cloudy primary
train_dehazed_26564;cloudy
train_dehazed_26565;partly_cloudy primary
train_dehazed_26566;agriculture haze primary road
train_dehazed_26567;clear primary
train_dehazed_26568;clear primary
train_dehazed_26569;clear primary
train_dehazed_26570;agriculture clear primary road water
train_dehazed_26571;agriculture clear cultivation primary
train_dehazed_26572;cloudy
train_dehazed_26573;clear primary
train_dehazed_26574;agriculture clear habitation primary road
train_dehazed_26575;clear primary
train_dehazed_26576;clear conventional_mine primary water
train_dehazed_26577;clear primary
train_dehazed_26578;artisinal_mine clear primary road
train_dehazed_26579;partly_cloudy primary
train_dehazed_26580;partly_cloudy primary
train_dehazed_26581;clear primary
train_dehazed_26582;bare_ground clear habitation primary road
train_dehazed_26583;agriculture bare_ground clear habitation primary
train_dehazed_26584;agriculture partly_cloudy primary road
train_dehazed_26585;agriculture clear habitation primary road
train_dehazed_26586;clear primary
train_dehazed_26587;agriculture clear primary road
train_dehazed_26588;haze primary road water
train_dehazed_26589;clear primary
train_dehazed_26590;clear habitation primary road water
train_dehazed_26591;haze primary
train_dehazed_26592;clear primary
train_dehazed_26593;agriculture clear primary road
train_dehazed_26594;clear primary
train_dehazed_26595;clear primary water
train_dehazed_26596;clear primary
train_dehazed_26597;clear primary
train_dehazed_26598;haze primary
train_dehazed_26599;haze primary
train_dehazed_26600;cloudy
train_dehazed_26601;clear primary
train_dehazed_26602;agriculture clear cultivation primary water
train_dehazed_26603;agriculture clear cultivation habitation primary road water
train_dehazed_26604;agriculture clear primary water
train_dehazed_26605;agriculture partly_cloudy primary road
train_dehazed_26606;agriculture clear primary road
train_dehazed_26607;agriculture clear primary water
train_dehazed_26608;clear cultivation habitation primary
train_dehazed_26609;cloudy
train_dehazed_26610;clear primary
train_dehazed_26611;clear primary
train_dehazed_26612;clear cultivation primary
train_dehazed_26613;haze primary
train_dehazed_26614;clear primary
train_dehazed_26615;agriculture clear cultivation primary water
train_dehazed_26616;clear primary
train_dehazed_26617;clear primary
train_dehazed_26618;agriculture clear primary road
train_dehazed_26619;bare_ground clear primary road
train_dehazed_26620;agriculture clear cultivation primary road
train_dehazed_26621;agriculture habitation partly_cloudy primary road
train_dehazed_26622;haze primary
train_dehazed_26623;agriculture clear primary
train_dehazed_26624;clear primary
train_dehazed_26625;clear primary
train_dehazed_26626;clear primary
train_dehazed_26627;clear primary
train_dehazed_26628;artisinal_mine clear primary water
train_dehazed_26629;habitation partly_cloudy primary road
train_dehazed_26630;clear primary
train_dehazed_26631;clear primary
train_dehazed_26632;clear primary
train_dehazed_26633;agriculture clear primary
train_dehazed_26634;clear primary
train_dehazed_26635;clear cultivation primary water
train_dehazed_26636;agriculture clear cultivation primary water
train_dehazed_26637;clear cultivation primary
train_dehazed_26638;clear primary
train_dehazed_26639;clear primary
train_dehazed_26640;partly_cloudy primary
train_dehazed_26641;clear primary
train_dehazed_26642;clear primary
train_dehazed_26643;cloudy
train_dehazed_26644;agriculture clear primary
train_dehazed_26645;agriculture clear primary
train_dehazed_26646;clear primary
train_dehazed_26647;partly_cloudy primary
train_dehazed_26648;clear primary
train_dehazed_26649;clear primary
train_dehazed_26650;partly_cloudy primary
train_dehazed_26651;agriculture clear cultivation primary
train_dehazed_26652;agriculture clear cultivation primary
train_dehazed_26653;agriculture partly_cloudy primary
train_dehazed_26654;clear primary
train_dehazed_26655;clear primary
train_dehazed_26656;clear primary water
train_dehazed_26657;agriculture clear habitation primary road
train_dehazed_26658;cloudy
train_dehazed_26659;clear primary
train_dehazed_26660;clear cultivation primary water
train_dehazed_26661;clear primary
train_dehazed_26662;clear primary road water
train_dehazed_26663;partly_cloudy primary
train_dehazed_26664;clear primary
train_dehazed_26665;agriculture clear primary road
train_dehazed_26666;agriculture clear cultivation primary
train_dehazed_26667;partly_cloudy primary
train_dehazed_26668;clear primary
train_dehazed_26669;partly_cloudy primary water
train_dehazed_26670;clear primary
train_dehazed_26671;agriculture bare_ground clear habitation primary
train_dehazed_26672;clear primary
train_dehazed_26673;cloudy
train_dehazed_26674;agriculture clear cultivation primary
train_dehazed_26675;bare_ground clear primary
train_dehazed_26676;clear primary road water
train_dehazed_26677;clear primary
train_dehazed_26678;clear primary
train_dehazed_26679;clear primary
train_dehazed_26680;clear primary
train_dehazed_26681;clear primary
train_dehazed_26682;clear primary water
train_dehazed_26683;clear primary
train_dehazed_26684;clear primary
train_dehazed_26685;clear primary water
train_dehazed_26686;blooming clear primary
train_dehazed_26687;agriculture clear cultivation primary water
train_dehazed_26688;habitation haze primary water
train_dehazed_26689;agriculture clear cultivation primary water
train_dehazed_26690;agriculture partly_cloudy primary
train_dehazed_26691;agriculture clear primary road water
train_dehazed_26692;clear primary
train_dehazed_26693;cloudy
train_dehazed_26694;clear primary
train_dehazed_26695;clear primary
train_dehazed_26696;agriculture clear primary
train_dehazed_26697;partly_cloudy primary
train_dehazed_26698;partly_cloudy primary water
train_dehazed_26699;haze primary water
train_dehazed_26700;agriculture clear primary water
train_dehazed_26701;clear primary
train_dehazed_26702;agriculture clear primary slash_burn
train_dehazed_26703;clear primary
train_dehazed_26704;cloudy
train_dehazed_26705;clear primary
train_dehazed_26706;partly_cloudy primary
train_dehazed_26707;agriculture clear cultivation primary road water
train_dehazed_26708;clear primary road
train_dehazed_26709;cloudy
train_dehazed_26710;partly_cloudy primary
train_dehazed_26711;partly_cloudy primary
train_dehazed_26712;clear primary
train_dehazed_26713;agriculture clear primary road
train_dehazed_26714;agriculture blooming clear cultivation primary slash_burn
train_dehazed_26715;agriculture haze primary road
train_dehazed_26716;clear primary
train_dehazed_26717;haze primary road
train_dehazed_26718;clear primary
train_dehazed_26719;agriculture partly_cloudy primary
train_dehazed_26720;clear primary
train_dehazed_26721;partly_cloudy primary
train_dehazed_26722;cloudy
train_dehazed_26723;agriculture clear primary road
train_dehazed_26724;agriculture cultivation partly_cloudy primary road
train_dehazed_26725;clear primary
train_dehazed_26726;partly_cloudy primary
train_dehazed_26727;clear primary
train_dehazed_26728;partly_cloudy primary
train_dehazed_26729;haze primary
train_dehazed_26730;haze primary
train_dehazed_26731;agriculture clear primary road
train_dehazed_26732;clear primary
train_dehazed_26733;agriculture partly_cloudy primary
train_dehazed_26734;agriculture clear cultivation primary
train_dehazed_26735;clear primary
train_dehazed_26736;clear primary
train_dehazed_26737;agriculture clear primary water
train_dehazed_26738;partly_cloudy primary
train_dehazed_26739;agriculture bare_ground clear primary road
train_dehazed_26740;haze primary
train_dehazed_26741;clear primary
train_dehazed_26742;clear primary
train_dehazed_26743;agriculture clear habitation road
train_dehazed_26744;clear water
train_dehazed_26745;agriculture clear primary road
train_dehazed_26746;partly_cloudy primary
train_dehazed_26747;haze primary
train_dehazed_26748;clear primary selective_logging
train_dehazed_26749;partly_cloudy primary
train_dehazed_26750;clear primary water
train_dehazed_26751;partly_cloudy primary
train_dehazed_26752;agriculture clear primary road
train_dehazed_26753;clear primary
train_dehazed_26754;clear primary
train_dehazed_26755;bare_ground clear primary road
train_dehazed_26756;clear primary
train_dehazed_26757;haze primary water
train_dehazed_26758;cloudy
train_dehazed_26759;agriculture bare_ground clear cultivation primary water
train_dehazed_26760;clear primary
train_dehazed_26761;agriculture clear cultivation primary
train_dehazed_26762;clear primary
train_dehazed_26763;clear cultivation primary water
train_dehazed_26764;clear primary
train_dehazed_26765;agriculture partly_cloudy primary
train_dehazed_26766;agriculture clear habitation primary road
train_dehazed_26767;clear primary
train_dehazed_26768;agriculture clear primary
train_dehazed_26769;clear primary
train_dehazed_26770;agriculture clear cultivation primary
train_dehazed_26771;agriculture partly_cloudy primary road
train_dehazed_26772;clear primary
train_dehazed_26773;agriculture clear habitation primary road
train_dehazed_26774;partly_cloudy primary
train_dehazed_26775;partly_cloudy primary
train_dehazed_26776;partly_cloudy primary
train_dehazed_26777;agriculture clear cultivation primary
train_dehazed_26778;clear primary
train_dehazed_26779;partly_cloudy primary water
train_dehazed_26780;partly_cloudy primary
train_dehazed_26781;partly_cloudy primary
train_dehazed_26782;agriculture clear primary water
train_dehazed_26783;agriculture clear habitation primary road
train_dehazed_26784;clear primary
train_dehazed_26785;agriculture clear habitation road
train_dehazed_26786;clear water
train_dehazed_26787;agriculture clear cultivation primary
